Radiotherapy,Gender,Marital status,Race,Pathologic grade,Histologic type,T staging,N staging,Chemotherapy,RNE,CEA,Tumor size (cm),HR Total
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T1-2,N+,Yes,NOS,NOS,NOS,11.286618087680386
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,<12,Negative,≤5cm,6.565235549529602
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,<12,Negative,>5cm,7.162671984536796
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,<12,Negative,NOS,8.07523972592141
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,<12,Positive,≤5cm,9.703418142204752
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,<12,Positive,>5cm,10.586429193145385
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,<12,Positive,NOS,11.935204314911845
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,<12,NOS,≤5cm,8.344414383452124
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,<12,NOS,>5cm,9.103756092346266
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,<12,NOS,NOS,10.263629691646113
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,≥12,Negative,≤5cm,4.628491062418369
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,≥12,Negative,>5cm,5.04968374909844
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,≥12,Negative,NOS,5.693044006774593
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,≥12,Positive,≤5cm,6.840909790254349
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,≥12,Positive,>5cm,7.463432581167495
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,≥12,Positive,NOS,8.414319042012849
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,≥12,NOS,≤5cm,5.882812140333746
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,≥12,NOS,>5cm,6.418148045104116
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,≥12,NOS,NOS,7.235858932610507
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,NOS,Negative,≤5cm,9.7362443199524
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,NOS,Negative,>5cm,10.622242553068068
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,NOS,Negative,NOS,11.975580513541452
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,NOS,Positive,≤5cm,14.390169104889647
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,NOS,Positive,>5cm,15.699674493434605
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,NOS,Positive,NOS,17.699907999014265
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,NOS,NOS,≤5cm,12.3747665306595
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,NOS,NOS,>5cm,13.500870284949514
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,No,NOS,NOS,NOS,15.220962832711184
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,<12,Negative,≤5cm,5.015839959840616
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,<12,Negative,>5cm,5.472281396186111
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,<12,Negative,NOS,6.169483150603957
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,<12,Positive,≤5cm,7.41341146064443
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,<12,Positive,>5cm,8.088031903563072
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,<12,Positive,NOS,9.118496096592649
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,<12,NOS,≤5cm,6.375132588957422
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,<12,NOS,>5cm,6.955269654552548
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,<12,NOS,NOS,7.8414130844176295
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,≥12,Negative,≤5cm,3.5361671716876337
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,≥12,Negative,>5cm,3.857958384311208
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,≥12,Negative,NOS,4.3494856211757895
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,≥12,Positive,≤5cm,5.226455079754323
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,≥12,Positive,>5cm,5.702062492011966
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,≥12,Positive,NOS,6.428539748097817
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,≥12,NOS,≤5cm,4.494468475214982
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,≥12,NOS,>5cm,4.903465106459546
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,≥12,NOS,NOS,5.528196224514428
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,NOS,Negative,≤5cm,7.438490660443634
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,NOS,Negative,>5cm,8.115393310544004
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,NOS,Negative,NOS,9.14934351234567
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,NOS,Positive,≤5cm,10.994089196135691
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,NOS,Positive,>5cm,11.994551312984038
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,NOS,Positive,NOS,13.5227297112469
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,NOS,NOS,≤5cm,9.454321629423857
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,NOS,NOS,>5cm,10.314664897701428
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N0,Yes,NOS,NOS,NOS,11.628815604191344
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,<12,Negative,≤5cm,12.559295606250128
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,<12,Negative,>5cm,13.70219150641889
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,<12,Negative,NOS,15.447933595687656
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,<12,Positive,≤5cm,18.562638906037687
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,<12,Positive,>5cm,20.251839046487117
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,<12,Positive,NOS,22.832045854426354
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,<12,NOS,≤5cm,15.962864715543912
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,<12,NOS,>5cm,17.41548540465841
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,<12,NOS,NOS,19.63432360011901
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,≥12,Negative,≤5cm,8.85430340240634
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,≥12,Negative,>5cm,9.660045012025316
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,≥12,Negative,NOS,10.890793184959797
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,≥12,Positive,≤5cm,13.08666042875657
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,≥12,Positive,>5cm,14.277546527773417
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,≥12,Positive,NOS,16.09659232737058
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,≥12,NOS,≤5cm,11.253819624458457
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,≥12,NOS,>5cm,12.277917210284176
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,≥12,NOS,NOS,13.842198138083901
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,NOS,Negative,≤5cm,18.62543538406894
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,NOS,Negative,>5cm,20.32035000401921
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,NOS,Negative,NOS,22.909285522404794
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,NOS,Positive,≤5cm,27.52839349765389
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,NOS,Positive,>5cm,30.033477305940394
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,NOS,Positive,NOS,33.85992400211428
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,NOS,NOS,≤5cm,23.67292837315162
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,NOS,NOS,>5cm,25.827164855108418
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,No,NOS,NOS,NOS,29.11770189897649
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,<12,Negative,≤5cm,9.595301843175099
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,<12,Negative,>5cm,10.468474310904032
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,<12,Negative,NOS,11.802221267105372
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,<12,Positive,≤5cm,14.181856124212796
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,<12,Positive,>5cm,15.47240503151616
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,<12,Positive,NOS,17.44368303278174
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,<12,NOS,≤5cm,12.19562864267555
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,<12,NOS,>5cm,13.305430849159023
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,<12,NOS,NOS,15.000623230490925
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,≥12,Negative,≤5cm,6.764687799438444
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,≥12,Negative,>5cm,7.380274389187342
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,≥12,Negative,NOS,8.320565993309286
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,≥12,Positive,≤5cm,9.99820856757002
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,≥12,Positive,>5cm,10.90804554721889
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,≥12,Positive,NOS,12.297796538111124
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,≥12,NOS,≤5cm,8.597918193086262
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,≥12,NOS,>5cm,9.380328748657112
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,≥12,NOS,NOS,10.575439377496101
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,NOS,Negative,≤5cm,14.229832633428673
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,NOS,Negative,>5cm,15.524747403070682
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,NOS,Negative,NOS,17.502694139117267
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,NOS,Positive,≤5cm,21.03169263220758
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,NOS,Positive,>5cm,22.945576661738468
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,NOS,Positive,NOS,25.868981937615324
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,NOS,NOS,≤5cm,18.08611727708784
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,NOS,NOS,>5cm,19.731953949302834
RT,Female,Unmarried/NOS,Non-white,Grade I/II,MCC/SRCC,T3-4,N+,Yes,NOS,NOS,NOS,22.245924250818042
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,<12,Negative,≤5cm,3.5669990256
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,<12,Negative,>5cm,3.8915959369296
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,<12,Negative,NOS,4.387408801488
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,<12,Positive,≤5cm,5.2720245598368
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,<12,Positive,>5cm,5.7517787947819485
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,<12,Positive,NOS,6.484590208599264
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,<12,NOS,≤5cm,4.5336557615376
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,<12,NOS,>5cm,4.946218435837521
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,<12,NOS,NOS,5.5763965866912475
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,≥12,Negative,≤5cm,2.5147343130479998
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,≥12,Negative,>5cm,2.7435751355353677
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,≥12,Negative,NOS,3.09312320504904
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,≥12,Positive,≤5cm,3.7167773146849434
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,≥12,Positive,>5cm,4.055004050321273
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,≥12,Positive,NOS,4.5716360970624805
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,≥12,NOS,≤5cm,3.1962273118840074
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,≥12,NOS,>5cm,3.487083997265452
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,≥12,NOS,NOS,3.931359593617329
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,NOS,Negative,≤5cm,5.2898595549648
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,NOS,Negative,>5cm,5.771236774466597
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,NOS,Negative,NOS,6.506527252606704
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,NOS,Positive,≤5cm,7.818412422237975
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,NOS,Positive,>5cm,8.52988795266163
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,NOS,Positive,NOS,9.616647279352708
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,NOS,NOS,≤5cm,6.723411494360261
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,NOS,NOS,>5cm,7.335241940347045
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,No,NOS,NOS,NOS,8.269796138063121
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,<12,Negative,≤5cm,2.7251872555584
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,<12,Negative,>5cm,2.973179295814214
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,<12,Negative,NOS,3.351980324336832
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,<12,Positive,≤5cm,4.027826763715315
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,<12,Positive,>5cm,4.3943589992134084
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,<12,Positive,NOS,4.954226919369837
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,<12,NOS,≤5cm,3.463713001814726
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,<12,NOS,>5cm,3.778910884979866
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,<12,NOS,NOS,4.260366992232113
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,≥12,Negative,≤5cm,1.9212570151686716
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,≥12,Negative,>5cm,2.096091403549021
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,≥12,Negative,NOS,2.363146128657466
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,≥12,Positive,≤5cm,2.8396178684192965
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,≥12,Positive,>5cm,3.0980230944454523
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,≥12,Positive,NOS,3.492729978155735
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,≥12,NOS,≤5cm,2.4419176662793816
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,≥12,NOS,>5cm,2.6641321739108053
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,≥12,NOS,NOS,3.0035587295236392
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,NOS,Negative,≤5cm,4.0414526999931075
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,NOS,Negative,>5cm,4.40922489569248
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,NOS,Negative,NOS,4.970986820991522
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,NOS,Positive,≤5cm,5.973267090589813
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,NOS,Positive,>5cm,6.516834395833485
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,NOS,Positive,NOS,7.34711852142547
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,NOS,NOS,≤5cm,5.13668638169124
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,NOS,NOS,>5cm,5.604124842425143
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N0,Yes,NOS,NOS,NOS,6.318124249480225
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,<12,Negative,≤5cm,6.8236691359728
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,<12,Negative,>5cm,7.444623027346324
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,<12,Negative,NOS,8.393113037246543
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,<12,Positive,≤5cm,10.085382982967799
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,<12,Positive,>5cm,11.003152834417868
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,<12,Positive,NOS,12.405021069050392
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,<12,NOS,≤5cm,8.672883471821429
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,<12,NOS,>5cm,9.462115867757179
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,<12,NOS,NOS,10.667646670340357
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,≥12,Negative,≤5cm,4.810686740860824
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,≥12,Negative,>5cm,5.248459234279158
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,≥12,Negative,NOS,5.917144691258813
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,≥12,Positive,≤5cm,7.110195002992297
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,≥12,Positive,>5cm,7.757222748264596
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,≥12,Positive,NOS,8.745539853680524
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,≥12,NOS,≤5cm,6.114382847634107
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,≥12,NOS,>5cm,6.67079168676881
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,≥12,NOS,NOS,7.520690902589951
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,NOS,Negative,≤5cm,10.119501328647663
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,NOS,Negative,>5cm,11.040375949554601
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,NOS,Negative,NOS,12.446986634236627
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,NOS,Positive,≤5cm,14.956622963741246
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,NOS,Positive,>5cm,16.3176756534417
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,NOS,Positive,NOS,18.396646245401733
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,NOS,NOS,≤5cm,12.861886188711178
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,NOS,NOS,>5cm,14.032317831883896
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,No,NOS,NOS,NOS,15.82012001211475
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,Yes,<12,Negative,≤5cm,5.213283219883219
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,Yes,<12,Negative,>5cm,5.687691992892591
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,Yes,<12,Negative,NOS,6.412338360456359
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,Yes,<12,Positive,≤5cm,7.705232598987397
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,Yes,<12,Positive,>5cm,8.40640876549525
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,Yes,<12,Positive,NOS,9.477436096754499
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,Yes,<12,NOS,≤5cm,6.626082972471571
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,Yes,<12,NOS,>5cm,7.229056522966484
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,Yes,<12,NOS,NOS,8.150082056140032
RT,Female,Unmarried/NOS,Non-white,Grade III/IV,Adenocarcinomas,T1-2,N+,Yes,≥12,Negative,≤5cm,3.675364670017669
